ykiho,name,kind,sido,sigungu,address,phone,homepage,lat,lng,doctors,openedOn,eyeDoctors,hours,lunch,recv,place
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,동국대학교일산불교병원,general,경기,고양일산동구,"경기도 고양시 일산동구 동국로 27, (식사동, 동국대학교일산병원)",031-1577-7000,http://www.dumc.or.kr/isom,37.6763969,126.8064233,213,20050531,4,"{""0"": [""0830"", ""1730""], ""1"": [""0830"", ""1730""], ""2"": [""0830"", ""1730""], ""3"": [""0830"", ""1730""], ""4"": [""0830"", ""1730""], ""5"": [""0800"", ""1230""]}",12:00~13:00,08:30~17:30,
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,인제대학교일산백병원,general,경기,고양일산서구,"경기도 고양시 일산서구 주화로 170, (대화동)",031-910-7114,http://www.paik.ac.kr/ilsan/,37.6742736,126.7503802,248,19991206,5,"{""0"": [""0900"", ""1700""], ""1"": [""0900"", ""1700""], ""2"": [""0900"", ""1700""], ""3"": [""0900"", ""1700""], ""4"": [""0900"", ""1700""], ""5"": [""0900"", ""1200""]}",12시00분~13시30분,08시00분~16시00분,대화역
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjODEjJDEjJDIjJDgz,광명성애병원,general,경기,광명시,"경기도 광명시 디지털로 36, 광명성애병원 (철산동)",02-2680-7114,http://www.ksungae.co.kr/Index.asp,37.4736659,126.8713502,93,19831209,1,"{""0"": [""0900"", ""1730""], ""1"": [""0900"", ""1730""], ""2"": [""0900"", ""1730""], ""3"": [""0900"", ""1730""], ""4"": [""0900"", ""1730""], ""5"": [""0900"", ""1230""]}",12시30분~13시30분,08시00분~17시00분,광명소방서
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQzNjE0ODEjNjEjJDEjJDQjJDgz,중앙대학교광명병원,general,경기,광명시,"경기도 광명시 덕안로 110, (일직동)",1811-7800,,37.4245975,126.88591,189,20220224,7,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjODEjJDEjJDIjJDgz,한양대학교구리병원,general,경기,구리시,"경기도 구리시 경춘로 153, (교문동)",1644-9118,http://guri.hyumc.com/index.asp?,37.6012985,127.1324272,224,19950603,5,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjE4MzIjNTEjJDEjJDIjJDgz,원광대학교 산본병원,general,경기,군포시,"경기도 군포시 산본로 321, (산본동)",031-390-2300,http://www.wmcsb.co.kr,37.3594127,126.9336147,44,20000801,0,"{""0"": [""0830"", ""1700""], ""1"": [""0830"", ""1700""], ""2"": [""0830"", ""1700""], ""3"": [""0830"", ""1700""], ""4"": [""0830"", ""1700""], ""5"": [""0830"", ""1230""]}",12:30~13:30,08:00~17:00,군포시청 및 군포우체국
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQyNjEyMjIjNzEjJDEjJDgjJDgz,효산의료재단 지샘병원,general,경기,군포시,"경기도 군포시 군포로 591, (당동, (G샘병원)군포샘병원)",031-389-3000,http://www.gsamhospital.com,37.358672,126.9473164,85,20130612,1,"{""0"": [""0830"", ""1730""], ""1"": [""0830"", ""1730""], ""2"": [""0830"", ""1730""], ""3"": [""0830"", ""1730""], ""4"": [""0830"", ""1730""], ""5"": [""0830"", ""1300""]}",12시30분~13시30분,08시00분~17시00분,"군포역, 군포1동 주민센터"
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjE0ODEjODEjJDEjJDYjJDgz,의료법인우리의료재단김포우리병원,general,경기,김포시,"경기도 김포시 감암로 11, 김포우리병원 (걸포동)",031-999-1000,http://www.gwhospital.co.kr/,37.6323325,126.7107331,114,20020513,1,"{""0"": [""0900"", ""1730""], ""1"": [""0900"", ""1730""], ""2"": [""0900"", ""1730""], ""3"": [""0900"", ""1730""], ""4"": [""0900"", ""1730""], ""5"": [""0900"", ""1330""]}",12시30분~13시30분,08시30분~17시30분,
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,의료법인인봉의료재단뉴고려병원,general,경기,김포시,"경기도 김포시 김포한강3로 283, 뉴고려병원 (장기동)",031-998-8129,http://www.nkhospital.net,37.640959,126.6602138,62,20090413,0,,13시~14시,08시30분~17시30분,
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz,부천세종병원,general,경기,부천소사구,"경기도 부천시 소사구 호현로489번길 28, (소사본동, 세종병원)",1599-6677,http://www.sejongh.co.kr,37.4809661,126.7913172,93,19820820,0,"{""0"": [""0830"", ""1730""], ""1"": [""0830"", ""1730""], ""2"": [""0830"", ""1730""], ""3"": [""0830"", ""1730""], ""4"": [""0830"", ""1730""], ""5"": [""0830"", ""1230""]}",12:30 - 13:30,08:30 - 16:30,소사역
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNDEjJDEjJDQjJDgz,가톨릭대학교부천성모병원,general,경기,부천원미구,"경기도 부천시 원미구 소사로 327, 가톨릭대학교 부천성모병원 (소사동)",032-1577-0675,http://www.cmcbucheon.or.kr,37.4871165,126.7924166,217,19831108,5,"{""0"": [""0830"", ""1700""], ""1"": [""0830"", ""1700""], ""2"": [""0830"", ""1700""], ""3"": [""0830"", ""1700""], ""4"": [""0830"", ""1700""], ""5"": [""0830"", ""1200""]}",12:30~13:30,오전진료접수 08:00~11:30/오후진료접수 08:00~17:00,지하철 1호선 소사역 3번출구
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjEwMDIjODEjJDEjJDYjJDgz,국군수도병원,general,경기,성남분당구,"경기도 성남시 분당구 새마을로177번길 81, (율동)",031-725-6075,,37.3923789,127.1490674,119,20000226,3,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE4MzIjNDEjJDEjJDgjJDgz,대진의료재단 분당제생병원,general,경기,성남분당구,"경기도 성남시 분당구 서현로180번길 20, (서현동)",031-779-0114,http://www.dmc.or.kr,37.3882035,127.1217783,191,19980328,2,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,차의과학대학교분당차병원,general,경기,성남분당구,"경기도 성남시 분당구 야탑로 59, (야탑동)",031-780-5000,bundang.chamc.co.kr,37.4102384,127.1254535,480,19950324,5,"{""0"": [""0830"", ""1730""], ""1"": [""0830"", ""1730""], ""2"": [""0830"", ""1730""], ""3"": [""0830"", ""1730""], ""4"": [""0830"", ""1730""], ""5"": [""0830"", ""1230""]}",12:30~13:30,07:30~16:30,
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjNjEjJDEjJDAjJDgz,성남시의료원,general,경기,성남수정구,"경기도 성남시 수정구 수정로171번길 10, 성남시의료원 (태평동)",031-738-7000,,37.4449939,127.1390646,66,20191107,1,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjE0ODEjODEjJDEjJDIjJDgz,경기도의료원 수원병원,general,경기,수원장안구,"경기도 수원시 장안구 수성로245번길 69, (정자동)",031-888-0114,https://www.medical.or.kr/suwon/index.do,37.2918917,126.9963375,33,19651221,0,,12시30분~13시30분,8시30분~17시30분,
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,의료법인 녹산의료재단동수원병원,general,경기,수원팔달구,"경기도 수원시 팔달구 중부대로 165, (우만동)",031-210-0114,http://www.dswhosp.co.kr,37.2780648,127.0345486,77,19830518,1,"{""0"": [""0900"", ""1700""], ""1"": [""0900"", ""1700""], ""2"": [""0900"", ""1700""], ""3"": [""0900"", ""1700""], ""4"": [""0900"", ""1700""], ""5"": [""0900"", ""1200""]}",12시30분~13시30분,08시40분~16시30분,
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjEwMDIjNDEjJDEjJDgjJDgz,의료법인 석경의료재단 센트럴병원,general,경기,시흥시,"경기도 시흥시 공단1대로 237, (정왕동, 센트럴 병원)",031-8041-3000,,37.3369084,126.7281267,43,20080219,0,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjODEjJDEjJDYjJDgz,대아의료재단한도병원,general,경기,안산단원구,"경기도 안산시 단원구 선부광장로 103, (선부동)",031-8040-1114,http://www.handoh.com,37.3340586,126.8076223,57,20061013,1,"{""0"": [""0900"", ""1700""], ""1"": [""0900"", ""1700""], ""2"": [""0900"", ""1700""], ""3"": [""0900"", ""1700""], ""4"": [""0900"", ""1700""], ""5"": [""0900"", ""1230""]}",,09:00~17:00,차량등록사업소
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNTEjJDEjJDIjJDgz,의료법인 플러스의료재단 단원병원,general,경기,안산단원구,"경기도 안산시 단원구 원포공원1로 20, (초지동)",031-8040-6600,,37.3002282,126.8134984,58,20080301,0,"{""0"": [""0830"", ""1730""], ""1"": [""0830"", ""1730""], ""2"": [""0830"", ""1730""], ""3"": [""0830"", ""1730""], ""4"": [""0830"", ""1730""], ""5"": [""0830"", ""1230""]}","외과계:12시~13시, 내과계:12시 30분~13시 30분, 소아과 : 13시~14시",08:00 ~ 17:00 이외 야간원무과 이용,
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQzNjE4MzIjNDEjJDEjJDQjJDgz,의료법인칠석의료재단사랑의병원,general,경기,안산상록구,"경기도 안산시 상록구 예술광장로 69, 사랑의병원(593-4번지/593-5번지) (성포동)",031-439-3000,,37.3269353,126.8449325,41,19991011,0,"{""0"": [""0900"", ""1800""], ""1"": [""0900"", ""1730""], ""2"": [""0900"", ""1730""], ""3"": [""0900"", ""1730""], ""4"": [""0900"", ""1730""], ""5"": [""0900"", ""1300""], ""6"": [""0000"", ""2400""]}",12:30 ~ 13:30,09:00 ~ 17:00,성포우체국
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,효산의료재단 안양샘병원,general,경기,안양만안구,"경기도 안양시 만안구 삼덕로 9, (안양동, 안양샘병원)",031-467-9114,http://anyang.samhospital.com,37.3935234,126.9243939,91,19770218,1,"{""0"": [""0830"", ""1730""], ""1"": [""0830"", ""1730""], ""2"": [""0830"", ""1730""], ""3"": [""0830"", ""1730""], ""4"": [""0830"", ""1730""], ""5"": [""0830"", ""1300""], ""6"": [""1300"", ""1700""]}",12:30 ~ 13:30,08:30 ~ 17:30 [당일접수 가능],안양우체국
JDU4MTI3MSM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz,세종여주병원,general,경기,여주시,"경기도 여주시 청심로 39, 세종여주병원 (하동)",031-880-7700,https://세종여주병원.com,37.301484,127.6253003,25,19980427,2,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjE4MzIjNDEjJDEjJDgjJDgz,연세대학교 의과대학 용인세브란스병원,general,경기,용인기흥구,"경기도 용인시 기흥구 동백죽전대로 363, (중동)",1899-1004,https://yi.severance.healthcare/yi/index.do,37.270805,127.1485144,250,19830309,8,"{""0"": [""0830"", ""1700""], ""1"": [""0830"", ""1700""], ""2"": [""0830"", ""1700""], ""3"": [""0830"", ""1700""], ""4"": [""0830"", ""1700""], ""5"": [""0830"", ""1200""]}",12:00-13:30,08:00-16:30,용인세브란스병원
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,가톨릭대학교의정부성모병원,general,경기,의정부시,"경기도 의정부시 천보로 271, 의정부성모병원 (금오동)",1661-7500,http://www.cmcujb.or.kr/,37.7587045,127.0777625,233,19711230,6,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,학교법인 을지학원 의정부을지대학교병원,general,경기,의정부시,"경기도 의정부시 동일로 712, 을지대학교 의정부캠퍼스 및 부속병원 (금오동)",031-951-1000,,37.7518185,127.0506997,161,20201123,3,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,한림대학교동탄성심병원,general,경기,화성동탄구,"경기도 화성시 동탄구 큰재봉길 7, (석우동)",031-8086-3000,http://dongtan.hallym.or.kr/,37.2165141,127.0799502,303,20120914,5,"{""0"": [""0830"", ""1700""], ""1"": [""0830"", ""1700""], ""2"": [""0830"", ""1700""], ""3"": [""0830"", ""1700""], ""4"": [""0830"", ""1700""], ""5"": [""0830"", ""1200""]}",12:00~13:30,"08:30~12:00, 13:30~17:00",
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjEyMjIjNjEjJDEjJDQjJDgz,한일병원,general,경남,진주시,"경상남도 진주시 범골로 17, 한일병원 지하1 1~7층 (충무공동)",055-759-7777,,35.1669944,128.1285557,45,19930212,1,"{""0"": [""0900"", ""1710""], ""1"": [""0900"", ""1710""], ""2"": [""0900"", ""1710""], ""3"": [""0900"", ""1710""], ""4"": [""0900"", ""1710""], ""5"": [""0900"", ""1310""]}",12시30분~13시30분,[월~금]08시30분~17시10분,
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,창원경상국립대학교병원,general,경남,창원성산구,"경상남도 창원시 성산구 삼정자로 11, (성주동, 창원경상대학교병원)",055-214-2000,,35.1990872,128.7078463,159,20160115,2,"{""0"": [""0900"", ""1800""], ""1"": [""0900"", ""1800""], ""2"": [""0900"", ""1800""], ""3"": [""0900"", ""1800""], ""4"": [""0900"", ""1800""]}",12시 00분 ~ 13시 30분,08시00분~17시00분,
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjODEjJDEjJDIjJDgz,창원파티마병원,general,경남,창원의창구,"경상남도 창원시 의창구 창이대로 45-45, (명서동)",055-270-1000,https://www.fatimahosp.co.kr/,35.237293,128.645913,109,19830202,3,,,,
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,창원한마음병원,general,경남,창원의창구,"경상남도 창원시 의창구 용동로57번길 8, (사림동)",055-225-0000,http://www.hanheart.co.kr,35.2379477,128.6990272,117,20020401,2,"{""0"": [""0900"", ""1800""], ""1"": [""0900"", ""1800""], ""2"": [""0900"", ""1800""], ""3"": [""0900"", ""1800""], ""4"": [""0900"", ""1800""], ""5"": [""0900"", ""1300""]}",13시00분~14시00분,08시00분~17시30분,"창원중앙역, 창원대학교(동문방향)"
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,의료법인 근원의료재단 경산중앙병원,general,경북,경산시,"경상북도 경산시 경안로 11,  (백천동)",053-715-0100,,35.8088799,128.7401912,32,20110225,0,"{""0"": [""0900"", ""1800""], ""1"": [""0900"", ""1800""], ""2"": [""0900"", ""1800""], ""3"": [""0900"", ""1800""], ""4"": [""0900"", ""1800""], ""5"": [""0900"", ""1300""]}",13시00분~14시00분,09시00분~18시00분,경북체육고등학교
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE0ODEjNTEjJDEjJDIjJDgz,의료법인 서명의료재단 세명종합병원,general,경북,경산시,"경상북도 경산시 경안로 208, (중방동)",053-819-8800,http://www.smhospital.kr,35.8263331,128.7371689,38,20030925,1,"{""0"": [""0900"", ""1730""], ""1"": [""0900"", ""1730""], ""2"": [""0900"", ""1730""], ""3"": [""0900"", ""1730""], ""4"": [""0900"", ""1730""], ""5"": [""0900"", ""1300""]}",13시00분~14시00분,08시50분~17시30분,경산시 시외버스터미널
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNTEjJDEjJDYjJDgz,동국대학교의과대학경주병원,general,경북,경주시,"경상북도 경주시 동대로 87,  (석장동)",054-748-9300,http://www.dumc.or.kr/index01.jsp,35.8583076,129.1966582,110,19910919,4,"{""0"": [""0900"", ""1730""], ""1"": [""0900"", ""1730""], ""2"": [""0900"", ""1730""], ""3"": [""0900"", ""1730""], ""4"": [""0900"", ""1730""], ""5"": [""0900"", ""1230""]}",12시30분~13시30분,08시30분~17시00분,동국대학교 경주캠퍼스
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNDEjJDEjJDgjJDgz,순천향대학교 부속 구미병원,general,경북,구미시,"경상북도 구미시 1공단로 179,  (공단동)",054-468-9114,http://www.schmc.ac.kr/gumi/kor/index.do,36.1029182,128.3827377,89,19790918,1,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE0ODEjNTEjJDEjJDYjJDgz,차의과학대학교부속구미차병원,general,경북,구미시,"경상북도 구미시 신시로10길 12,  (형곡동)",054-450-9700,http://kumi.chamc.co.kr,36.1145324,128.3405414,81,19950617,1,"{""0"": [""0830"", ""1730""], ""1"": [""0830"", ""1730""], ""2"": [""0830"", ""1730""], ""3"": [""0830"", ""1730""], ""4"": [""0830"", ""1730""], ""5"": [""0830"", ""1230""]}",12:30~13:30,08:30~17:30,
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjEwMDIjNjEjJDEjJDAjJDgz,경상북도김천의료원,general,경북,김천시,"경상북도 김천시 모암길 24,  (모암동)",054-432-8901,http://www.gcmc.or.kr,36.1227232,128.1264391,41,19660426,1,"{""0"": [""0830"", ""1730""], ""1"": [""0830"", ""1730""], ""2"": [""0830"", ""1730""], ""3"": [""0830"", ""1730""], ""4"": [""0830"", ""1730""], ""5"": [""0830"", ""1230""]}",12시30분~13시30분,08시30~17시,김천시 자산동주민센터
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNjEjJDEjJDgjJDgz,의료법인덕산의료재단김천제일병원,general,경북,김천시,"경상북도 김천시 신음1길 12,  (신음동)",054-420-9300,http://www.jeilh.com,36.1354003,128.1187923,35,19980529,1,"{""0"": [""0900"", ""1800""], ""1"": [""0900"", ""1800""], ""2"": [""0900"", ""1800""], ""3"": [""0900"", ""1800""], ""4"": [""0900"", ""1800""], ""5"": [""0900"", ""1300""]}",12:30~13:30,08:00~17:30,
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz,경상북도안동의료원,general,경북,안동시,"경상북도 안동시 태사2길 55,  (북문동)",054-850-6000,http://amc.or.kr,36.5682206,128.7321116,32,19810831,1,"{""0"": [""0830"", ""1730""], ""1"": [""0830"", ""1730""], ""2"": [""0830"", ""1730""], ""3"": [""0830"", ""1730""], ""4"": [""0830"", ""1730""], ""5"": [""0830"", ""1230""]}",12시30분~13시30분,07시30분~17시00분,
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNjEjJDEjJDAjJDgz,안동성소병원,general,경북,안동시,"경상북도 안동시 서동문로 99,  (금곡동)",054-850-8114,http://www.sungso.com,36.5672422,128.7228172,49,19810625,1,"{""0"": [""0900"", ""1730""], ""1"": [""0900"", ""1730""], ""2"": [""0900"", ""1730""], ""3"": [""0900"", ""1730""], ""4"": [""0900"", ""1730""], ""5"": [""0900"", ""1230""]}",12시30분~13시30분,08시00분~17시00분,안동시청
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNTEjJDEjJDIjJDgz,의료법인안동병원,general,경북,안동시,"경상북도 안동시 앙실로 11,  (수상동)",054-840-1004,http://www.andonghospital.co.kr,36.5467408,128.7010976,106,19820520,1,"{""0"": [""0830"", ""1700""], ""1"": [""0830"", ""1700""], ""2"": [""0830"", ""1700""], ""3"": [""0830"", ""1700""], ""4"": [""0830"", ""1700""], ""5"": [""0830"", ""1230""]}",12:30 ~ 13:30,08:30 ~ 17:00,
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjNjEjJDEjJDQjJDgz,영남대학교의과대학부속영천병원,general,경북,영천시,"경상북도 영천시 오수1길 10, (오수동)",054-338-9000,http://yumc.ac.kr/yc/00_main/main.htm,35.957285,128.913212,17,19990928,0,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz,의료법인한성재단포항세명기독병원,general,경북,포항남구,"경상북도 포항시 남구 포스코대로 351,  (대도동)",054-275-0005,http://www.phgidok.com/,36.0177172,129.3622256,128,19921221,0,"{""0"": [""0830"", ""1730""], ""1"": [""0830"", ""1730""], ""2"": [""0830"", ""1730""], ""3"": [""0830"", ""1730""], ""4"": [""0830"", ""1730""], ""5"": [""0830"", ""1230""]}",12시 30~13시 30분,8시 30분,
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjODEjJDEjJDIjJDgz,포항성모병원,general,경북,포항남구,"경상북도 포항시 남구 대잠동길 17,  (대잠동)",054-272-0151,www.pohangsmh.co.kr/,36.0159003,129.3399527,108,19770531,1,"{""0"": [""0900"", ""1730""], ""1"": [""0900"", ""1730""], ""2"": [""0900"", ""1730""], ""3"": [""0900"", ""1730""], ""4"": [""0900"", ""1730""], ""5"": [""0900"", ""1230""]}",12시 30분~13시 30분,08:00~17:00,포항시청
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,경상북도포항의료원,general,경북,포항북구,"경상북도 포항시 북구 용흥로 36,  (용흥동)",054-247-0551,http://www.pmc.or.kr,36.0348814,129.3549409,29,19780727,1,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNDEjJDEjJDQjJDgz,한국보훈복지의료공단 대구보훈병원,general,대구,대구달서구,"대구광역시 달서구 월곡로 60, (도원동)",053-630-7000,http://daegu.bohun.or.kr,35.8028206,128.5519785,49,19930210,3,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNTEjJDEjJDYjJDgz,대구파티마병원,general,대구,대구동구,"대구광역시 동구 아양로 99, (신암동)",053-1688-7770,http://www.fatima.or.kr,35.8842611,128.6244071,199,19620822,5,"{""0"": [""0900"", ""1730""], ""1"": [""0900"", ""1730""], ""2"": [""0900"", ""1730""], ""3"": [""0900"", ""1730""], ""4"": [""0900"", ""1730""], ""5"": [""0900"", ""1230""]}",12시30분~13시30분,08시40분~16시30분(오전 11시30분 이후 접수시에는 오후진료만 가능합니다),동대구역
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,대구의료원,general,대구,대구서구,"대구광역시 서구 평리로 157, (중리동)",053-560-7575,http://www.daegumc.co.kr,35.85964,128.540587,44,19830228,0,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjEwMDIjNjEjJDEjJDgjJDgz,계명대학교대구동산병원,general,대구,대구중구,"대구광역시 중구 달성로 56, 계명대학교대구동산병원 (동산동)",053-250-8114,,35.8694728,128.5831323,39,20190329,2,,,,
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNzEjJDEjJDgjJDgz,대전보훈병원,general,대전,대전대덕구,"대전광역시 대덕구 대청로82번길 147, 147",042-939-0111,http://daejeon.bohun.or.kr,36.4473355,127.4396417,38,19971031,1,,,,
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,학교법인 을지학원 대전을지대학교병원,general,대전,대전서구,"대전광역시 서구 둔산서로 95, (둔산동)",042-611-3000,http://www.emc.ac.kr/default.asp,36.3553098,127.3819888,232,19810305,1,"{""0"": [""0830"", ""1730""], ""1"": [""0830"", ""1730""], ""2"": [""0830"", ""1730""], ""3"": [""0830"", ""1730""], ""4"": [""0830"", ""1730""], ""5"": [""0830"", ""1230""]}",12:00 ~ 13:00,08:30 ~ 17:30,대전광역시 서구청
